29_4cell_rep_1	29_4cell_rep_2	29_4cell_rep_3	29_blast_rep_1	29_blast_rep_2	29_blast_rep_3	29_gast_rep_1	29_gast_rep_2	29_gast_rep_3	29_larv_rep_1	29_larv_rep_2	29_larv_rep_3	33_4cell_rep_1	33_4cell_rep_2	33_4cell_rep_3	33_blast_rep_1	33_blast_rep_2	33_blast_rep_3	33_gast_rep_1	33_gast_rep_2	33_gast_rep_3	33_larv_rep_1	33_larv_rep_2	33_larv_rep_3	eggs_rep_1	eggs_rep_2	eggs_rep_3
TRINITY_DN21469_c0_g1	8.78285	8.396309	8.334987	8.70387	8.757007	8.670349	8.461843	8.497879	8.431606	8.474751	8.319146	8.435031	8.862005	8.498442	8.475658	8.651639	8.739535	8.30034	8.535549	8.573439	8.548548	8.487884	8.273325	8.50074	8.530028	8.080254	8.4434
TRINITY_DN21471_c0_g1	8.789775	10.25714	9.315601	8.179154	8.163531	8.209787	7.860572	7.72306	7.895961	7.546746	7.468068	7.399411	8.667621	10.34973	9.348155	8.10301	7.573739	8.480287	7.617231	7.658204	7.821089	7.505457	7.365114	7.471142	8.69609	10.17869	9.194668
TRINITY_DN21473_c0_g1	9.236961	8.665435	8.592871	9.13649	7.85613	8.831361	9.401109	8.716412	9.235155	9.376158	8.663648	9.299364	9.115692	8.651015	8.59769	9.093463	8.060597	8.618344	9.4824	8.800889	9.339268	9.466319	8.460328	9.354417	8.36958	8.150788	8.239675
TRINITY_DN21476_c0_g1	6.925867	6.728011	7.524345	10.58539	10.64547	10.44863	9.530679	10.27531	9.583715	9.648725	9.639174	9.478003	6.852451	6.947899	7.445259	10.47579	10.89688	9.913199	9.627205	10.18319	9.504087	9.573612	9.67581	9.556155	7.04781	6.921523	7.280997
TRINITY_DN21484_c0_g2	8.299619	8.203794	7.594344	7.463442	7.908638	7.097779	7.767005	7.665284	7.073373	7.752706	7.832637	7.22381	8.395914	8.260172	7.640303	7.576009	7.70344	7.299263	7.486395	7.711893	7.002975	7.561024	7.773705	7.197191	8.683077	8.524214	7.642231
TRINITY_DN21488_c0_g1	9.444082	8.961828	9.20947	9.083322	9.334477	9.08196	8.82797	8.969732	8.803118	8.30089	8.649073	8.44407	9.317882	9.000295	9.114555	9.176176	9.187719	9.155626	8.480679	8.710846	8.739799	8.393607	8.822514	8.560123	9.342522	8.952918	9.171691
TRINITY_DN21489_c0_g1	6.95618	6.728011	6.977517	7.002214	6.728011	6.893791	7.147126	7.041966	7.298559	9.408363	9.963503	9.162195	6.85232	6.728011	6.728011	6.871375	6.887169	6.728011	8.151768	7.482089	8.124027	9.417844	9.844416	9.215447	6.975663	7.113772	6.983316
TRINITY_DN2148_c0_g1	10.06952	9.957457	10.97424	13.2495	13.54132	13.28302	12.5547	12.55192	13.51132	12.89435	12.88254	13.18079	10.0451	9.845466	10.66957	13.96771	13.36252	13.9211	12.67107	12.76739	13.19193	12.41448	13.27803	12.58678	10.39052	10.94789	10.71861
TRINITY_DN21492_c0_g1	8.80879	9.287659	8.908844	9.748815	9.978416	9.489096	9.149668	9.380655	9.175648	9.02194	9.077224	9.105025	8.816348	9.267266	8.994147	9.713991	9.98301	9.317891	9.132968	9.325772	9.08629	9.097632	9.035011	9.188682	8.671379	8.79436	8.718185
TRINITY_DN21496_c0_g1	8.027283	8.051716	7.945441	9.200856	9.129111	8.921959	8.711057	8.747976	8.708576	8.802197	8.56652	8.830058	8.12557	8.052409	7.855181	8.825649	9.090275	8.505334	8.797296	8.718768	8.688293	8.873606	8.588109	8.905424	7.86301	7.891664	7.616481
TRINITY_DN21499_c0_g1	8.638225	8.908428	8.591502	7.931355	7.943566	7.860044	7.944818	7.882569	7.866408	7.993813	8.143081	8.111222	8.664213	8.824095	8.622955	8.008131	7.990956	7.865677	7.864367	8.102542	7.967089	8.149641	8.116219	7.976581	8.687873	8.674381	8.831685
TRINITY_DN2151_c0_g1	10.9924	11.51485	10.94387	12.17641	12.82854	12.4182	11.62256	12.28805	11.67673	11.91041	12.38985	11.63938	10.93899	11.45747	10.85108	12.08768	12.71419	11.83884	11.46132	11.9444	11.54554	11.67156	12.26437	11.73	11.33218	12.08776	11.34427
TRINITY_DN2155_c1_g1	8.244281	8.675537	8.341174	8.722491	9.221705	8.801601	10.09567	10.27587	9.583561	9.700711	9.986559	9.420856	8.118752	8.665572	8.262263	8.675469	9.322571	8.813308	9.861991	10.30709	9.681093	9.529149	9.829815	9.360822	8.327115	8.737948	8.427869
TRINITY_DN2156_c0_g1	7.030044	6.937248	6.977579	9.041456	7.401626	8.676419	11.16257	8.211495	11.18548	12.51158	11.06696	11.65351	7.006032	6.907676	6.728011	8.765153	7.379966	8.346211	11.942	8.998687	11.09724	12.56794	11.04117	11.51143	7.014273	7.062815	7.014532
TRINITY_DN21577_c0_g1	7.998962	7.721615	8.222977	8.876277	8.616957	8.77688	8.922518	8.81282	9.653386	9.407617	9.561955	9.537989	7.967689	7.613633	8.246522	8.772926	9.072829	8.985651	9.252737	8.905492	9.395793	9.595655	9.646337	9.560356	8.295047	8.092768	8.577694
TRINITY_DN21579_c0_g1	11.65445	7.943846	10.42906	11.28052	8.051807	10.24821	9.108452	7.583285	8.220213	7.449969	7.49527	7.573291	11.45624	7.962343	10.30383	11.03719	8.039294	10.28658	7.775647	7.632681	7.983859	7.360277	7.479554	7.620326	11.50709	7.921516	10.69988
TRINITY_DN21580_c0_g1	9.31198	8.558863	8.816308	8.601139	8.947596	8.77854	8.628464	9.050302	8.739621	8.652985	8.477804	8.390216	9.388604	8.562252	8.769837	8.615673	9.056754	8.524391	8.570223	8.952167	8.565558	8.316695	8.481635	8.303894	9.231758	8.514023	8.602567
TRINITY_DN21585_c0_g2	9.231235	9.700162	9.8399	9.281001	9.204649	9.290437	9.578328	9.677662	9.535056	9.546673	9.357547	9.393945	9.325466	9.51326	9.827746	9.168295	9.561774	9.324346	9.514533	9.625522	9.572175	9.346497	9.212861	9.27854	9.11759	9.581311	9.528484
TRINITY_DN21589_c0_g1	7.7471	8.108386	7.659697	8.68882	8.916608	8.255251	8.657414	9.028191	8.684541	8.756831	8.741072	8.503975	7.807823	8.100545	7.805715	8.634633	9.094301	8.158164	8.837204	8.950289	8.819758	8.763505	8.6422	8.683063	7.802579	8.386866	7.731064
TRINITY_DN2158_c0_g1	10.5468	9.972063	10.002	12.3647	12.85822	11.9916	11.18683	11.35196	10.97114	11.18745	11.45669	10.84966	10.49037	9.828858	9.794551	12.04983	12.22973	11.35566	11.08409	11.07491	10.85707	11.06355	11.25002	10.96905	10.8011	10.06166	9.971606
TRINITY_DN21607_c0_g1	6.956229	7.046872	7.453124	8.821168	8.785512	8.762453	8.540064	8.772895	8.7328	8.605826	8.548337	8.647879	7.032104	6.981626	7.179995	8.371126	8.789335	8.383957	8.638336	8.439735	8.64931	8.943405	8.878753	8.790194	6.930346	6.964731	6.935377
TRINITY_DN2160_c0_g1	12.26878	12.44642	12.45628	11.48385	11.16478	11.62863	10.95965	10.87998	11.01765	10.71809	10.55393	10.56976	12.09582	12.41002	12.38495	11.50842	10.84039	11.95197	10.79055	10.81377	10.89611	10.8529	10.70098	10.71123	11.78952	12.43758	11.99691
TRINITY_DN21610_c0_g1	8.142828	9.310757	8.751383	8.087173	8.135971	8.675886	8.116306	8.343118	8.673978	7.819738	8.389551	8.435233	8.228308	9.220599	9.012944	7.919898	8.017664	8.290252	8.185954	8.247646	8.592531	8.121099	8.489385	8.294259	8.442756	9.422131	9.390236
TRINITY_DN21611_c0_g1	7.613317	7.777861	7.76543	9.100037	9.085728	8.976148	9.236839	9.42976	9.44289	8.766109	9.151136	8.720684	7.65102	7.753134	7.580806	9.128478	9.519603	8.846061	8.922874	9.350716	9.008004	8.750709	9.078171	8.807796	7.661281	7.93156	7.645274
TRINITY_DN21613_c0_g1	7.762849	8.150655	7.729844	7.861602	7.477104	7.648939	7.745811	7.683383	7.802919	7.827837	7.868587	7.913057	7.617472	8.088096	7.703508	7.739532	7.713967	7.595535	8.004233	7.689204	7.761827	8.018116	7.712853	7.937276	7.826419	8.238677	7.956787
TRINITY_DN21616_c0_g1	6.925765	7.089465	6.977648	7.413024	7.574847	7.743326	8.451837	7.999351	8.54605	8.897352	9.117327	9.10354	6.852386	7.184048	6.864837	7.364579	7.360236	7.554144	8.704557	8.803946	9.075128	8.909989	9.236469	9.212117	6.871187	7.516226	6.933754
TRINITY_DN21619_c0_g1	7.980123	9.187608	7.936203	8.117788	8.260836	8.177154	8.0222	8.274914	8.214566	8.202059	8.046776	8.010915	7.991162	9.078708	7.851883	8.049229	8.309728	8.060806	8.074024	8.246598	8.088134	8.14913	7.80609	8.138447	7.710779	8.246057	7.745779
TRINITY_DN21624_c0_g1	11.40936	11.50792	11.59999	10.72163	11.29166	11.41994	10.66523	10.95071	10.77918	10.14643	10.56519	10.14292	11.3058	11.43731	11.65863	10.61765	11.26565	11.17542	10.58993	10.76736	10.68459	10.27334	10.71089	10.16544	11.48246	11.4691	11.68315
TRINITY_DN21628_c0_g1	8.800211	8.320747	8.339234	8.363303	8.198198	8.733939	9.818199	9.867979	9.756115	9.856348	10.19181	9.911544	8.789038	8.266602	8.327769	8.688741	8.795451	8.927727	10.15163	10.02642	10.07668	9.917131	10.31011	9.99609	8.522299	8.21654	8.170377
TRINITY_DN21629_c0_g1	7.358982	7.068798	7.186829	8.92503	7.960395	8.085212	8.281239	7.560703	8.089285	8.824596	8.342785	8.786839	7.391936	7.086227	7.113901	8.28676	7.573598	7.850168	7.846251	7.221806	7.720692	9.405197	8.365172	9.263122	7.422782	7.493029	7.345498
TRINITY_DN2162_c0_g1	8.276538	8.583588	8.178902	10.44787	10.18652	10.31853	12.24315	11.68649	12.45098	13.76427	13.40125	13.21569	8.103023	8.669994	7.960631	10.56714	10.73152	10.05368	12.86073	12.21339	12.9558	13.90586	13.44316	13.69462	8.107084	8.963885	8.268187
TRINITY_DN21631_c0_g1	8.98395	9.450913	9.099432	8.876729	8.818219	8.56499	8.737909	8.804836	8.456199	8.188354	8.366578	8.240713	9.104041	9.409869	9.172642	8.984571	8.897069	8.972085	8.506041	8.842374	8.552767	8.334411	8.514294	8.229109	9.258985	9.727071	9.180905
TRINITY_DN21633_c0_g1	7.600335	8.27073	8.087599	9.78471	9.671898	9.837098	10.72267	10.09665	10.50277	11.06764	10.86096	11.08451	7.560791	8.235677	8.370409	9.537196	9.453044	9.37522	11.5105	10.60684	11.241	11.34006	10.86615	11.29782	7.682643	8.374926	8.387224
TRINITY_DN21634_c0_g1	9.232323	9.096327	8.906741	8.610318	8.657268	8.792026	8.820119	8.480018	8.459366	8.811576	8.422834	8.957525	9.174737	9.272497	9.116847	8.663584	8.387264	8.37457	8.849343	8.319019	8.679018	8.962115	8.526287	8.766075	9.191003	8.868519	8.960131
TRINITY_DN21636_c0_g1	8.46296	7.977651	8.437908	9.714281	9.330709	9.282459	9.638439	9.603881	9.595957	9.919735	9.603561	9.569266	8.461871	7.999512	8.457885	9.457508	9.386184	9.04918	9.679556	9.529746	9.536725	10.09656	9.414018	9.734255	8.726014	8.204281	8.515102
TRINITY_DN2163_c0_g1	8.467486	8.262483	8.726918	10.10125	9.864698	10.1476	9.844975	10.19469	10.06404	11.91342	11.77685	11.99616	8.352046	8.239823	8.589901	9.432969	9.609586	9.381324	10.24147	10.12763	10.34336	12.07344	11.71091	12.03227	8.467069	8.459284	8.645166
TRINITY_DN2164_c0_g1	8.897427	7.715543	8.280974	10.34695	10.42076	10.40432	10.94301	11.06457	11.1175	11.83522	11.73585	11.54976	8.725587	7.984486	8.178543	10.27941	10.49671	9.701483	11.40222	11.22218	11.42229	11.7671	11.84895	11.58275	8.515155	8.128229	8.301741
TRINITY_DN21650_c0_g1	8.576873	8.874054	7.965923	7.177199	7.030428	7.299251	8.424726	7.524444	8.493182	9.250717	9.050685	9.289375	8.480483	8.901762	8.086034	7.529693	7.150218	7.609436	9.27203	8.059898	9.004813	9.459504	9.074516	9.364112	8.564487	9.19422	8.543092
TRINITY_DN21654_c0_g1	8.021036	7.868682	7.959244	8.664714	8.764635	8.87124	8.82715	8.974936	8.783871	8.900551	8.882347	8.836088	7.895115	7.795514	7.74851	8.580324	8.87121	8.421139	8.954873	8.882472	8.929351	8.850425	8.619842	8.953665	7.463891	7.668826	7.443368
TRINITY_DN21655_c0_g1	8.687405	8.360912	7.850555	9.445471	9.540062	9.218904	9.375604	9.601713	9.331213	9.567218	9.51484	9.626341	8.780082	8.362376	8.062574	9.098652	9.521123	8.557434	9.362356	9.463885	9.54788	9.403533	9.513398	9.375371	8.603851	8.210655	7.702563
TRINITY_DN21663_c0_g1	9.182371	8.981984	8.928985	8.317639	8.21055	7.984096	8.516517	8.372789	8.194088	8.224743	8.039914	8.099662	9.150422	9.036122	8.929631	8.361324	8.482651	8.365186	8.454871	8.501282	8.076881	8.113674	8.278494	8.107766	9.207254	9.034777	8.951919
TRINITY_DN21666_c0_g1	8.437999	8.94311	10.15799	10.8797	10.74899	10.34675	11.53269	11.56968	11.36972	10.58986	10.53647	10.89795	8.229513	8.965259	10.45001	10.78095	10.79713	10.1794	10.92464	10.91732	11.14649	10.24834	10.59106	10.39969	8.429706	8.983456	10.4344
TRINITY_DN21669_c0_g1	7.781975	7.683992	7.60151	8.078639	8.97807	7.56225	8.563497	7.859094	7.836162	8.984607	8.177756	7.750284	7.781502	7.54942	7.60136	7.541235	9.25163	7.391293	8.304187	7.792778	7.859533	8.924526	8.837942	7.767699	7.925063	7.781717	7.608435
TRINITY_DN21673_c0_g1	9.530505	9.066043	9.147497	9.338029	10.02405	9.12431	9.053682	9.475685	9.160653	9.053371	9.048533	9.142995	9.602008	9.055086	9.199774	9.312836	9.756554	9.0866	9.024534	9.163628	9.1764	8.970015	8.736212	8.936097	9.534087	8.908818	8.838929
TRINITY_DN21676_c0_g1	7.029785	7.023406	7.080629	8.504121	8.311007	8.256072	9.270875	8.951533	8.949092	10.94441	10.58686	10.58458	6.852391	7.107957	7.001369	7.663443	7.973538	7.818536	10.42144	9.157527	9.79611	10.79714	10.54052	10.5155	7.07802	7.033494	7.018391
TRINITY_DN21678_c0_g1	6.956334	6.848794	7.225518	7.357635	6.990717	7.223518	9.047363	7.33711	8.568555	10.56209	10.09115	9.69862	7.079094	6.728011	7.089266	7.424339	6.953137	7.096357	11.09001	8.511453	10.17035	10.44928	9.911207	9.432389	6.87121	6.728011	6.728011
TRINITY_DN2167_c0_g1	11.49257	11.52408	11.70174	12.30652	12.77804	12.44711	12.41034	13.05022	12.72262	12.4096	12.55629	12.54681	11.37888	11.53543	11.57886	12.3165	12.86859	12.3182	12.53668	13.2601	12.88721	12.40615	12.57145	12.50749	11.27799	11.70747	11.71729
TRINITY_DN2167_c0_g2	10.77754	9.876299	10.66646	12.1243	12.14167	12.40726	13.89537	14.12844	14.42796	14.26217	14.20595	13.97074	10.8084	9.812306	10.60992	12.90975	13.42871	12.91607	14.79513	15.30481	15.07392	14.40589	14.37925	14.30436	11.1627	10.72763	11.15441
TRINITY_DN21682_c0_g1	8.881674	8.143909	7.869447	8.163431	7.736511	7.881312	8.365924	8.133414	7.912375	8.675662	8.275202	8.420507	8.921202	8.090066	7.836642	8.177002	7.666553	7.686542	8.558674	8.136558	7.966592	8.579323	8.27743	8.367492	9.189784	8.520246	7.983418
TRINITY_DN2169_c1_g2	9.262876	9.655623	9.045254	10.41435	10.70869	10.50977	10.19992	10.65903	10.42676	10.13758	9.986379	10.06774	9.291088	9.753904	8.906525	10.20035	10.91324	10.02708	10.37263	10.33845	10.26322	9.763774	9.831294	9.668929	8.772538	9.019115	8.534242
TRINITY_DN21700_c0_g1	9.935333	10.31794	10.4922	8.291847	8.071291	8.5183	8.462596	8.516143	8.435867	8.504088	8.407003	8.559222	10.13378	10.40914	10.61073	8.700074	8.236217	9.545148	8.4762	8.56483	8.322666	8.316573	8.258762	8.262662	10.25922	10.38365	10.74369
TRINITY_DN21703_c0_g1	9.105254	9.340118	9.399361	8.817545	8.794325	8.968796	8.431342	8.549952	8.552593	8.267083	8.313395	8.496496	9.282886	9.278977	9.313408	8.672039	8.673085	8.914324	8.496132	8.596964	8.664807	8.291197	8.562855	8.262268	9.37813	9.36991	9.47375
TRINITY_DN21707_c1_g1	6.728011	6.848772	7.062593	10.61868	11.35086	10.96606	9.620803	9.790249	9.543882	8.020512	8.12213	8.04401	6.852382	6.854976	7.001349	10.08022	10.88162	9.584745	8.78715	9.57998	8.986054	8.05273	8.283496	7.964754	6.728011	6.864821	6.728011
TRINITY_DN21717_c0_g1	8.166239	8.323626	8.338326	9.453158	8.971693	9.0346	9.305585	9.049411	9.21131	9.804828	9.448197	9.374322	8.156671	8.354007	8.19439	9.051563	9.140668	8.682611	9.493222	9.35946	9.360245	9.61404	9.332031	9.437622	8.094314	7.798217	7.634144
TRINITY_DN2171_c0_g1	10.50599	10.24964	10.7908	12.72303	12.10872	12.32145	12.01622	12.21874	11.81405	12.19003	12.28767	11.86935	10.36814	10.21498	10.6327	12.51892	12.32315	11.7932	11.84429	11.90532	11.70786	12.22323	12.05947	12.07986	10.01561	10.33093	10.09099
TRINITY_DN21725_c0_g1	7.515544	7.167423	7.681072	8.767445	8.928035	8.462206	8.390453	8.511782	8.307335	8.512394	8.438344	8.175408	7.453368	7.353257	7.454418	8.590339	8.889882	8.344523	8.34661	8.3605	8.306438	8.31257	8.418596	8.279356	7.594251	7.286518	7.630653
TRINITY_DN21727_c0_g1	6.842275	6.898794	6.977716	7.663588	7.156077	6.728011	9.011862	7.666291	8.363233	10.02538	9.996234	9.658739	6.728011	6.907562	6.921491	7.760608	6.728011	6.925305	9.312204	8.501738	9.378145	10.01037	9.9599	9.682662	6.728011	6.728011	6.932319
TRINITY_DN2172_c0_g1	12.26417	12.33344	12.41661	12.77873	12.43536	12.86178	13.18994	12.8245	12.98196	13.02169	12.46579	12.81938	12.19435	12.25814	12.23986	12.66179	12.49511	12.38167	13.20437	12.74171	13.09294	12.95942	12.40475	12.71671	12.37663	12.52353	12.69241
TRINITY_DN21731_c0_g1	8.877455	9.272244	9.190317	9.099544	9.114075	8.771555	9.274687	9.47594	9.057478	9.393699	9.569107	9.324146	9.009281	9.285103	9.451204	9.067836	8.963815	8.943537	9.467824	9.46189	9.196981	9.393602	9.419824	9.42676	9.129912	9.869481	9.795295
TRINITY_DN21741_c0_g1	10.09655	9.475099	8.557633	8.834033	8.920702	8.711907	8.922304	9.025716	8.989837	8.710332	8.946087	8.695857	10.04571	9.573938	8.619225	9.148281	8.84613	8.535761	8.592503	8.860595	8.813612	8.575102	9.083783	8.693233	10.2845	9.801815	8.979952
TRINITY_DN2174_c0_g1	10.22337	10.01898	10.31467	11.10412	10.67185	10.36723	10.61693	10.25427	10.17339	10.35632	10.38297	10.05941	10.33203	10.10013	10.19276	10.89649	10.62183	10.32995	10.61776	10.33797	10.3154	10.18924	10.34466	10.08446	10.43455	10.27987	10.43318
TRINITY_DN2175_c0_g1	12.33654	11.64337	12.00862	10.79985	10.75118	10.89689	10.87899	10.75395	10.87429	10.31316	10.44949	10.45094	12.25121	11.63121	11.95187	11.2406	10.78787	11.39839	10.49891	10.55029	10.54896	10.40423	10.53344	10.49856	12.42367	11.26145	11.78918
TRINITY_DN21770_c0_g1	6.889487	6.898716	6.921438	8.141598	9.584937	8.54128	8.136426	8.818223	8.189514	9.110294	9.45532	9.239312	6.976482	6.947742	6.728011	7.986874	9.509854	7.98911	7.78952	8.795777	8.186871	9.292404	9.366369	9.319049	6.728011	7.089109	6.934791
TRINITY_DN21774_c0_g1	6.925987	7.08987	7.081008	6.886742	6.879971	6.728011	7.219627	6.971791	7.094932	9.791241	9.69352	9.942938	7.056836	7.063666	7.061828	6.871612	6.728011	6.728011	7.426767	7.265096	7.395845	10.38344	9.645109	10.52733	7.014331	7.089583	6.935044
TRINITY_DN21785_c0_g1	9.658671	9.425815	9.604217	9.084053	8.947151	8.96174	9.456659	9.360124	9.090366	8.838679	9.039024	9.048267	9.553509	9.438236	9.702536	9.027873	8.88563	8.988581	9.123843	9.275838	9.115899	9.063201	8.960248	8.833754	9.700064	9.232204	9.853154
TRINITY_DN2178_c0_g1	13.23436	13.47195	13.4055	11.56219	11.31169	11.84367	11.81838	11.78143	11.79728	11.59559	11.66081	11.88448	13.2451	13.40181	13.56772	12.05394	11.35138	12.68364	11.45675	11.5838	11.37664	11.65665	11.71248	11.91931	13.47994	13.40107	13.73732
TRINITY_DN21795_c0_g1	10.41843	10.46972	10.01961	9.620035	9.266925	9.51829	10.02722	9.739294	9.685984	8.716957	8.998129	8.982752	10.14182	10.4677	10.29149	9.855992	9.474843	9.64238	9.63627	9.561786	9.37265	8.960172	9.485353	9.304685	9.853477	9.37768	9.556087
TRINITY_DN21799_c1_g1	7.23588	7.277713	7.383016	7.555207	7.561075	7.364949	7.091125	7.269436	7.502292	7.320805	7.762869	7.749678	7.138843	7.305599	7.199602	7.40918	7.466465	7.361876	7.24632	7.283967	7.59637	7.443847	7.740089	7.744145	7.330695	7.5486	7.481173
TRINITY_DN2179_c0_g1	11.37013	10.4985	11.55172	11.45925	11.21943	11.28556	10.60592	10.41999	10.70571	10.84939	10.69015	10.66293	11.38565	10.38049	11.37907	11.42666	10.99207	11.28719	10.71496	10.48192	10.67279	10.98779	10.82583	10.79144	11.54049	10.93834	11.51192
TRINITY_DN2179_c0_g2	10.81184	10.97521	10.43481	10.22899	10.69478	10.46376	9.710891	9.980772	9.849133	9.448843	9.463591	9.602561	10.9576	11.14795	10.83729	10.19976	10.48072	10.10737	9.67292	9.791594	9.807518	9.49079	9.493966	9.363635	11.14613	11.30252	11.11634
TRINITY_DN217_c0_g1	11.77106	11.68423	11.80059	12.03285	12.04413	11.73915	12.16154	11.99749	12.09684	11.89203	11.35462	11.78916	11.72123	11.65515	11.69012	12.07488	12.03726	11.84565	12.08219	11.99798	12.28608	11.76754	11.34542	11.55699	11.56678	10.96571	11.48251
TRINITY_DN21818_c0_g1	6.889553	6.728011	6.886047	9.094414	8.386815	8.835582	10.63269	10.66391	10.05621	9.251366	9.739871	9.001962	6.728011	6.728011	6.864866	9.368203	9.640381	8.840794	10.08872	10.56912	9.861822	8.944358	9.772846	8.826749	6.728011	7.033545	6.728011
TRINITY_DN2181_c0_g1	10.86703	10.55189	9.448868	10.27937	10.32271	10.34351	10.39215	10.44088	10.86442	11.35159	11.392	11.21652	10.76837	10.53701	9.521806	10.26197	10.40247	9.831932	11.11967	10.66079	11.12354	11.43121	11.38337	11.31148	11.13946	11.05655	9.789082
TRINITY_DN21822_c0_g1	9.809605	9.662314	9.992053	8.393008	8.35192	8.626837	8.037719	8.406253	8.716275	8.421423	8.863621	8.9722	9.885065	9.676513	9.924944	8.663543	8.343087	9.193716	8.345221	8.439873	8.908698	8.49306	8.885066	8.985687	10.2428	10.36446	10.40587
TRINITY_DN21832_c0_g1	10.54436	10.54344	9.902857	9.636882	9.916919	9.479261	10.10627	9.757002	9.664943	9.206182	9.538802	9.347458	10.47251	10.51882	10.04735	9.818417	9.897213	9.641692	10.00847	9.804876	9.678519	9.071007	9.511817	9.226647	10.76804	10.93224	10.02006
TRINITY_DN21854_c0_g1	7.236694	7.22395	8.370637	9.941629	9.899743	9.667742	8.948479	9.012888	9.669281	8.422719	8.593851	9.645305	7.032391	7.41753	8.278634	9.394708	9.966939	9.205535	8.429454	8.816725	9.665586	8.48905	8.70922	9.773892	7.279751	8.093154	8.094253
TRINITY_DN21854_c0_g2	7.069507	6.728011	6.728011	7.201096	6.728011	6.728011	7.433454	6.971168	7.167355	7.379979	7.100577	7.003802	6.942988	6.947467	6.728011	7.131977	6.887019	6.728011	7.485955	7.122161	7.240204	7.427396	7.113669	7.247693	6.930109	7.136645	6.941613
TRINITY_DN21865_c0_g1	8.357744	8.420978	8.767164	8.574401	8.386526	8.499537	8.828082	8.639411	8.691232	8.715698	8.543869	8.696443	8.415806	8.462265	8.893656	8.639681	8.399899	8.506585	8.905687	8.698303	8.690263	8.940269	8.388676	8.808706	8.193541	8.080426	8.555781
TRINITY_DN2186_c0_g1	9.472811	9.153175	9.438363	11.95053	11.40619	11.56299	13.56681	13.13522	13.88228	15.04591	14.63812	14.51366	9.472769	9.183791	9.168401	11.89629	11.92616	11.29344	14.2019	13.53045	14.38542	15.07876	14.63916	14.85688	9.38322	9.864504	9.498101
TRINITY_DN21875_c0_g1	9.379865	9.451573	8.923652	9.189618	9.359267	9.396514	9.002024	8.936518	8.909201	8.74445	8.685861	8.774291	9.471094	9.399772	9.010706	9.121627	9.237169	9.059316	8.717829	8.872891	8.853525	8.739062	8.647326	8.847268	9.302098	8.597273	8.596197
TRINITY_DN2187_c2_g1	14.24694	14.50319	14.97301	16.31409	16.77782	16.90882	16.34273	16.53263	16.46077	15.78213	15.6814	15.65566	14.04728	14.47235	14.78452	15.92514	16.44572	16.08341	16.36217	16.50189	16.46773	15.66483	15.72562	15.61932	14.69876	15.48592	15.38257
TRINITY_DN21887_c0_g1	10.1297	10.65263	10.38802	8.920916	8.696303	8.908928	9.836891	9.436428	9.567554	9.508383	9.572006	9.633672	10.17409	10.58102	10.53312	9.40494	8.640517	9.642506	9.771739	9.691282	9.595514	9.611066	9.702593	9.563793	9.945394	9.896337	10.01234
TRINITY_DN21890_c0_g1	8.748639	8.527513	9.139687	10.11644	10.93676	10.47584	9.973439	9.901895	9.654957	9.537132	10.04826	9.662613	8.635077	8.647742	9.231486	9.797762	10.4319	9.902401	9.426335	9.990432	9.687693	9.933122	9.931962	9.886905	8.359279	7.973433	8.959666
TRINITY_DN21893_c0_g1	8.039519	7.339538	8.501723	9.736087	9.753114	9.641339	9.122304	9.17289	9.423227	9.401501	9.183469	9.330691	7.936793	7.292548	8.476227	9.624951	10.09575	9.43707	9.457871	9.326143	9.439159	9.852526	9.269588	9.673252	7.918097	7.445016	8.774322
TRINITY_DN21898_c0_g1	9.600289	9.718491	8.837122	8.925796	9.057461	9.583117	9.240879	8.85249	9.158687	9.701526	9.545492	9.754206	9.646087	9.650522	8.693272	9.151949	8.876586	9.064548	9.643433	9.169589	9.717712	10.04229	9.470213	9.962216	9.463849	9.27036	8.457881
TRINITY_DN2189_c0_g1	8.609245	7.625102	9.255867	11.68195	11.0463	11.14762	10.25657	10.76148	10.37121	10.80611	10.93468	10.56576	8.639752	7.693272	8.989627	10.99523	11.16961	10.49124	10.29246	10.36546	10.29394	10.70416	10.69176	10.52374	8.635796	7.781633	8.768315
TRINITY_DN21900_c0_g1	8.681753	8.523366	8.016517	7.959134	8.070586	7.934238	7.886622	7.999122	7.940977	7.910668	7.753247	7.915444	8.583742	8.424413	8.127267	7.796092	8.051408	7.759481	8.096404	7.959859	7.836682	7.720211	7.837837	7.797588	8.353204	8.689003	8.101815
TRINITY_DN21908_c0_g1	6.728011	6.848778	6.728011	9.702112	10.44603	9.479569	8.531032	9.540826	8.510272	7.485227	7.617505	7.792712	6.728011	6.728011	6.728011	9.533682	10.31186	8.769214	7.950909	9.051949	8.43416	7.548076	7.723808	7.729473	6.728011	6.728011	6.728011
TRINITY_DN21910_c0_g1	9.135926	8.904773	9.678934	8.675688	8.65796	8.844933	9.034614	8.515907	9.86729	7.871688	8.544195	8.431057	9.279395	8.951527	9.378882	9.219332	8.716676	9.811154	8.861474	8.668627	9.815488	8.185611	8.82941	8.418795	9.591274	9.66516	9.86775
TRINITY_DN21912_c0_g1	9.792799	9.172004	10.55908	7.59806	6.879811	8.161962	7.28133	7.04215	7.200367	7.177935	7.25424	7.224258	9.754343	9.019715	10.56685	8.253927	7.148087	9.219333	7.307333	7.122753	7.308779	7.28113	7.305232	7.0478	9.777179	9.35915	10.91981
