baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN10003_c0_g1	871.441414823339	2.33176833128369	0.301828499102583	7.72547436115761	1.11437570294036e-14	4.7932580801878e-13
TRINITY_DN10008_c0_g1	1611.24664576768	-0.973818105783792	0.211185549436338	-4.61119668643497	4.00357502054665e-06	3.82266635043718e-05
TRINITY_DN100206_c0_g1	5.80020593904545	5.13258234844967	1.19502706297637	4.29495072326336	1.74732143356569e-05	0.000141349051573473
TRINITY_DN10022_c0_g2	1907.43996283923	1.22724075716078	0.170640784630933	7.1919544897493	6.38703219653254e-13	2.32575465545518e-11
TRINITY_DN10022_c1_g1	1854.19599221215	-0.470166934034154	0.115830014912573	-4.05911140034843	4.92598106490667e-05	0.000350110555017355
TRINITY_DN10023_c0_g1	1004.03189301182	0.796904079118521	0.255955269805487	3.11345056393692	0.0018491348539381	0.0080185485623789
TRINITY_DN100269_c0_g1	4.21541424299063	2.74590213704462	0.939959050874072	2.92129974650619	0.00348574281927089	0.0137091426649638
TRINITY_DN10039_c0_g1	645.621544985921	0.94989156616027	0.221339408942463	4.29156095924695	1.77421480675228e-05	0.000143176010907982
TRINITY_DN10040_c0_g1	1316.363435483	-0.611156580008231	0.219614742337764	-2.78285771484449	0.00538824305480742	0.0198489851556112
TRINITY_DN10053_c0_g1	2211.91766297438	0.589771674312291	0.236843041619448	2.49013722455025	0.0127693782111645	0.0410839520224129
TRINITY_DN1005_c0_g1	1600.54411599816	-0.70168797936833	0.105923878145483	-6.62445514319804	3.48531331827927e-11	9.69106680193509e-10
TRINITY_DN10065_c0_g1	470.659133403079	0.84805047344675	0.313362533195593	2.70629186201216	0.00680392186727434	0.0241149134767849
TRINITY_DN10066_c0_g1	930.060010479108	0.575872446152757	0.134007270362784	4.29732241089425	1.72873661048068e-05	0.000140101452987188
TRINITY_DN10082_c0_g1	695.134982913538	-0.542596564592278	0.163207988718767	-3.32457111230785	0.000885546465453256	0.00427371026591838
TRINITY_DN10085_c0_g1	68.365844468634	0.59356506575511	0.187163358886737	3.17137429722187	0.00151719515106362	0.00677816495891987
TRINITY_DN10093_c0_g1	374.670779494858	0.485261180747808	0.196670593249725	2.46738046969555	0.0136105654131511	0.0434224735732578
TRINITY_DN10096_c1_g1	186.416818194025	3.82285777854299	0.383571021381211	9.96649268439823	2.1364020079473e-23	2.40634907522268e-21
TRINITY_DN10098_c0_g1	575.313099700229	-0.62597606622183	0.182673437036759	-3.42674926566288	0.000610852826824854	0.00308583995489515
