baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN393_c0_g1	5072.26134733282	0.427027620540873	0.121536323139223	3.51358021627577	0.000442110899475621	0.0345781736186029
TRINITY_DN398_c0_g1	46321.4874471335	-0.675733010400653	0.190161036098052	-3.55347774847117	0.000380173357586278	0.0324396222858127
TRINITY_DN4023_c0_g1	2736.68116285028	-1.11152023519449	0.332200963407194	-3.34592718755018	0.00082007927483376	0.0494128383811585
TRINITY_DN4057_c0_g1	3881.30783413196	0.524980910252705	0.152964163441296	3.43205165472748	0.000599033450337316	0.0409456981936448
TRINITY_DN41512_c0_g1	315.91666296972	1.49799528095612	0.409810650702178	3.65533516122489	0.000256846199792561	0.0286189998508587
TRINITY_DN4167_c0_g1	2956.53635388834	0.642278560042878	0.175128715436992	3.66746571765929	0.000244966381795527	0.0278004150646787
TRINITY_DN4175_c0_g1	2049.31844320736	-2.49871834886504	0.404949162528264	-6.17044947880498	6.80961317271749e-10	1.3847348386721e-06
TRINITY_DN41_c0_g1	6152.41230049804	-1.05410507936408	0.298367052120613	-3.53291381160264	0.000411006440478095	0.0337689534025134
TRINITY_DN42135_c0_g1	353.343284526139	-0.874834675729677	0.212283677580309	-4.12106425562898	3.77126214933336e-05	0.00877042332287645
TRINITY_DN4278_c0_g1	3195.54877565353	-0.98834441305694	0.280920093035071	-3.51824037354833	0.000434418668900085	0.0343064218721679
TRINITY_DN4325_c1_g1	1122.66295061721	-1.54913778078887	0.373096667026959	-4.15210833463954	3.29426239916522e-05	0.00877042332287645
TRINITY_DN4342_c0_g1	3308.94832516795	-0.840959685788316	0.234127108767302	-3.59189369490802	0.00032828376904037	0.0319211092476233
TRINITY_DN4360_c1_g1	2128.5633002167	-0.734722991460229	0.208680564867648	-3.52080219797284	0.000430243429616001	0.0343064218721679
TRINITY_DN441_c0_g1	1413.93356843934	-2.0974873425682	0.575767515443207	-3.64294144131007	0.000269540174715292	0.0296275646099214
TRINITY_DN44577_c0_g1	669.458023762183	-1.43009044597316	0.394712332462682	-3.62312075999898	0.00029106984536811	0.0311521331871606
TRINITY_DN4500_c0_g1	5591.1466370091	0.525236674064364	0.152501509510854	3.44414082030435	0.000572877241556476	0.0405198563723511
TRINITY_DN4712_c1_g2	2906.22970423038	-0.572167259746802	0.133408475284846	-4.28883741100515	1.79610788442331e-05	0.00671281288665793
TRINITY_DN4741_c0_g1	824.150118014586	0.905051308852005	0.264579343899383	3.42071794235073	0.000624560705089321	0.0419849320264177
TRINITY_DN4843_c0_g1	3117.37115563193	0.731001692975347	0.200961218862498	3.63752617103459	0.000275269229772724	0.0298538655329512
TRINITY_DN4874_c0_g1	1852.49160253797	-0.895292576517933	0.250020146119319	-3.58088174258832	0.000342436628466314	0.0319211092476233
TRINITY_DN5053_c0_g1	873.752205964739	-0.780625120018935	0.225712026877039	-3.45850033256843	0.00054319160212668	0.0394492901044501
TRINITY_DN5089_c0_g1	590.710307560809	-1.95909140819619	0.551835047432444	-3.55013951598647	0.000385027044042794	0.0324396222858127
TRINITY_DN5148_c0_g1	3602.43029213148	-0.633681665008001	0.184125320704951	-3.44157806531908	0.000578331568186937	0.0405530084106254
TRINITY_DN5167_c0_g1	2930.13680954378	-1.05521936092936	0.282074571410307	-3.74092338651268	0.000183345408316807	0.0229435623269063
TRINITY_DN5256_c0_g1	6265.59543479181	-1.13871550497245	0.28756415130561	-3.95986599790833	7.49918312690626e-05	0.012978373522182
TRINITY_DN5274_c0_g1	1131.9821143426	0.692305724133446	0.184993876977731	3.74231696445165	0.000182331331451625	0.0229435623269063
TRINITY_DN5330_c0_g1	854.015146875414	-1.28799207133477	0.372181409886817	-3.46065665054701	0.000538859614341949	0.0394492901044501
TRINITY_DN5360_c0_g1	1362.34446302467	0.526688525228516	0.153592157052244	3.42913684745872	0.000605504141841421	0.041043089081151
TRINITY_DN5390_c0_g1	3796.00608890573	-1.50026821592437	0.364637313660156	-4.11441221104055	3.88167248123374e-05	0.00877042332287645
TRINITY_DN5426_c0_g1	884.025856057759	-0.664425856728478	0.159675075501417	-4.16111189953739	3.16701848134459e-05	0.00877042332287645
TRINITY_DN5547_c0_g1	1062.42500011403	-1.28744621935595	0.312712225604553	-4.1170319352465	3.83782910615877e-05	0.00877042332287645
TRINITY_DN5724_c0_g1	2998.77911795244	-0.726911896779901	0.203461579587735	-3.57272315614971	0.000353288197458488	0.0319294022014149
TRINITY_DN5760_c0_g1	2507.87356791803	0.570618952688675	0.167915643367979	3.39824772274607	0.00067818979785631	0.0444870630303486
TRINITY_DN5761_c0_g1	1798.64820850602	0.753752111548719	0.208963286851122	3.60710306057608	0.000309634699035877	0.0319211092476233
TRINITY_DN580_c0_g1	2398.42289355827	-4.55555880939317	1.18821642806791	-3.83394699970671	0.000126103323702716	0.0173851599152185
TRINITY_DN5915_c0_g1	4650.54006321683	-0.648896965133327	0.157161737587368	-4.12884824954673	3.64584917772048e-05	0.00877042332287645
TRINITY_DN5936_c0_g1	2519.69988306325	-1.240340059112	0.344628835953203	-3.59906058261598	0.000319368788983316	0.0319211092476233
TRINITY_DN608_c0_g1	1486.06550072979	-0.830609259433158	0.213830269520184	-3.88443255156049	0.000102569161038456	0.0160441837670539
TRINITY_DN6178_c0_g1	1467.03909879807	0.528061942976414	0.155752947032048	3.39038171051595	0.000697953678901223	0.0447020096392327
TRINITY_DN61_c1_g1	16584.6176063468	-1.14371894152038	0.321833380726055	-3.55376107643078	0.000379764051359963	0.0324396222858127
TRINITY_DN645_c0_g1	4688.88189716698	0.558891435819171	0.160846130822444	3.47469617678355	0.000511432248513736	0.0385184250871364
TRINITY_DN6527_c0_g1	523.499466688513	-1.44984868916297	0.362912076610666	-3.99504117554724	6.4683010313352e-05	0.0115568874684718
TRINITY_DN6559_c0_g1	1444.24323295035	-0.835282193957594	0.213119061000761	-3.91932185715951	8.87984667114307e-05	0.0147405454740975
TRINITY_DN6642_c0_g1	590.538432569089	-0.69213311740185	0.161724830599861	-4.2796960419413	1.87148728301381e-05	0.00671281288665793
TRINITY_DN6684_c4_g1	1135.22347308832	-1.16696944177628	0.234216352913137	-4.9824422046614	6.27867470623777e-07	0.000729582000864829
TRINITY_DN6851_c0_g1	986.568096727284	0.89392039152226	0.196298182861601	4.55389030347017	5.26628247111898e-06	0.00305971011572013
TRINITY_DN6914_c0_g1	1645.23036794337	-0.63430604623773	0.153816160382988	-4.12379326501433	3.7268342198339e-05	0.00877042332287645
TRINITY_DN7087_c0_g1	1515.70376385681	-2.09956888709406	0.544566253641647	-3.85548842414258	0.000115498796219423	0.0170812219717962
TRINITY_DN7202_c0_g1	4993.8741158506	0.636799099333245	0.185385224419341	3.43500460367222	0.000592543762356402	0.0408453471441269
TRINITY_DN7466_c1_g1	1456.69408788962	-1.00867434694663	0.25853269868295	-3.90153490094347	9.55846769606699e-05	0.0155497152479618
TRINITY_DN7497_c0_g1	2201.6675798291	-1.56259826409215	0.437003026611697	-3.57571496977436	0.000349272033813434	0.0319211092476233
TRINITY_DN749_c2_g1	7571.84670994714	0.854651397582776	0.208983909543555	4.08955598279998	4.32199747252305e-05	0.00925134932671118
TRINITY_DN7682_c0_g1	2211.48347983879	-0.786095987080956	0.147567638265652	-5.327021536157	9.98363302954044e-08	0.000162413742124564
TRINITY_DN7838_c0_g1	381.087230733326	-0.829966277319036	0.2212154588572	-3.75184574173363	0.00017553746416655	0.0226638370401702
TRINITY_DN8031_c0_g1	4797.35751854632	0.881602456152518	0.190386853942053	4.6305847168463	3.6463455333247e-06	0.00247161454733859
TRINITY_DN8147_c0_g2	8011.83292083023	-0.593264324933295	0.138744610053062	-4.2759450237844	1.90328190992077e-05	0.00671281288665793
TRINITY_DN8168_c0_g1	2174.77267525405	0.95231049293744	0.244472085176015	3.89537518057244	9.80468440723705e-05	0.0156375103859738
TRINITY_DN824_c0_g1	22515.4090837942	0.879150873725963	0.228935593722193	3.8401668322174	0.000122950728027484	0.0173851599152185
TRINITY_DN8420_c0_g1	288.484328790055	-1.29518218793244	0.350221243396821	-3.69818282686217	0.000217148466242434	0.0260159442553671
TRINITY_DN8478_c0_g1	830.175484644952	-0.882205236133688	0.24862243360715	-3.54837342444996	0.000387618250604963	0.0324396222858127
TRINITY_DN8521_c0_g1	652.243911308023	0.53690126903668	0.158124754397065	3.39542831913892	0.000685213135285235	0.0445881891392808
TRINITY_DN8605_c0_g1	1504.18751645294	0.720514061377909	0.200015624600977	3.60228888525736	0.000315427545204801	0.0319211092476233
TRINITY_DN8664_c0_g1	1005.56391635983	-1.72225321566657	0.386348712679661	-4.45776874399621	8.28171758899601e-06	0.00421021817930585
TRINITY_DN9026_c0_g1	587.032526242021	-0.831099248587584	0.216674703547854	-3.83570040701143	0.0001252069606987	0.0173851599152185
TRINITY_DN909_c0_g1	4146.3626466697	0.365493820203928	0.106014722488167	3.44757606892497	0.00056564109830322	0.0403589885403367
TRINITY_DN9353_c0_g1	406.076732695567	-0.994896027716267	0.258975038031308	-3.84166765754463	0.000122201222996492	0.0173851599152185
TRINITY_DN9475_c0_g1	674.890054622271	0.550732918042337	0.163179836592276	3.37500594156377	0.000738140972023306	0.0458323562323479
TRINITY_DN9518_c0_g1	2263.58347720527	-0.40974664718134	0.11115946406121	-3.68611571350968	0.000227702850019391	0.0268425359718511
TRINITY_DN9530_c0_g1	715.563244388508	-0.62199049606876	0.155392433057616	-4.00270774985639	6.26216377878282e-05	0.0115568874684718
TRINITY_DN9777_c0_g1	713.395427162831	-0.874365147381216	0.242937072571399	-3.59914251919802	0.000319268189864229	0.0319211092476233
